Time (s),T1 (°C),T2 (°C),Heater Input (V),Fan Input (V),Vane Input (V)
10.5,22.266,23.047,0.0,0.0,0.0
10.6,22.266,23.047,0.0,0.0,0.0
10.7,22.266,23.047,0.0,0.0,0.0
10.8,22.266,22.998,0.0,0.0,0.0
10.9,22.266,23.047,0.0,0.0,0.0
11.0,22.266,23.047,0.0,0.0,0.0
11.1,22.266,23.047,0.0,0.0,0.0
11.2,22.266,23.047,0.0,0.0,0.0
11.3,22.266,23.047,0.0,0.0,0.0
11.4,22.266,23.047,0.0,0.0,0.0
11.5,22.266,23.047,0.0,0.0,0.0
11.6,22.266,23.047,0.0,0.0,0.0
11.7,22.266,23.047,0.0,0.0,0.0
11.8,22.266,23.047,0.0,0.0,0.0
11.9,22.266,23.047,0.0,0.0,0.0
12.0,22.266,23.047,0.0,0.0,0.0
12.1,22.266,23.047,0.0,0.0,0.0
12.2,22.266,23.047,0.0,0.0,0.0
12.3,22.266,23.047,0.0,0.0,0.0
12.4,22.266,23.047,0.0,0.0,0.0
12.5,22.266,23.047,0.0,0.0,0.0
12.6,22.266,23.047,0.0,0.0,0.0
12.7,22.266,23.047,0.0,0.0,0.0
12.8,22.266,23.047,0.0,0.0,0.0
12.9,22.266,23.047,0.0,0.0,0.0
13.0,22.266,23.047,0.0,0.0,0.0
13.1,22.266,23.047,0.0,0.0,0.0
13.2,22.266,23.047,0.0,0.0,0.0
13.3,22.266,23.047,0.0,0.0,0.0
13.4,22.266,23.047,0.0,0.0,0.0
13.5,22.266,22.998,0.0,0.0,0.0
13.6,22.266,23.047,0.0,0.0,0.0
13.7,22.266,23.047,0.0,0.0,0.0
13.8,22.266,23.047,0.0,0.0,0.0
13.9,22.266,23.047,0.0,0.0,0.0
14.0,22.266,23.047,0.0,0.0,0.0
14.1,22.217,22.998,0.0,0.0,0.0
14.2,22.266,23.047,0.0,0.0,0.0
14.3,22.266,23.047,0.0,0.0,0.0
14.4,22.266,23.047,0.0,0.0,0.0
14.5,22.266,23.047,0.0,0.0,0.0
14.6,22.266,23.047,0.0,0.0,0.0
14.7,22.266,23.047,0.0,0.0,0.0
14.8,22.266,23.047,0.0,0.0,0.0
14.9,22.266,23.047,0.0,0.0,0.0
15.0,22.266,23.047,0.0,0.0,0.0
15.1,22.266,23.047,0.0,0.0,0.0
15.2,22.266,23.047,0.0,0.0,0.0
15.3,22.266,23.047,0.0,0.0,0.0
15.4,22.266,23.047,0.0,0.0,0.0
15.5,22.266,23.047,0.0,0.0,0.0
15.6,22.266,23.047,0.0,0.0,0.0
15.7,22.266,22.998,0.0,0.0,0.0
15.8,22.266,23.047,0.0,0.0,0.0
15.9,22.266,23.047,0.0,0.0,0.0
16.0,22.266,23.047,0.0,0.0,0.0
16.1,22.266,23.047,0.0,0.0,0.0
16.2,22.266,23.047,0.0,0.0,0.0
16.3,22.266,23.047,0.0,0.0,0.0
16.4,22.266,23.047,0.0,0.0,0.0
16.5,22.266,22.998,0.0,0.0,0.0
16.6,22.266,23.047,0.0,0.0,0.0
16.7,22.266,22.998,0.0,0.0,0.0
16.8,22.266,23.047,0.0,0.0,0.0
16.9,22.266,23.047,0.0,0.0,0.0
17.0,22.266,23.047,0.0,0.0,0.0
17.1,22.266,23.047,0.0,0.0,0.0
17.2,22.314,23.047,0.0,0.0,0.0
17.3,22.266,23.047,0.0,0.0,0.0
17.4,22.266,22.998,0.0,0.0,0.0
17.5,22.266,23.047,0.0,0.0,0.0
17.6,22.266,23.047,0.0,0.0,0.0
17.7,22.266,23.047,0.0,0.0,0.0
17.8,22.266,23.047,0.0,0.0,0.0
17.9,22.266,23.047,0.0,0.0,0.0
18.0,22.266,23.047,0.0,0.0,0.0
18.1,22.266,23.047,0.0,0.0,0.0
18.2,22.266,23.047,0.0,0.0,0.0
18.3,22.266,23.047,0.0,0.0,0.0
18.4,22.266,23.047,0.0,0.0,0.0
18.5,22.266,23.047,0.0,0.0,0.0
18.6,22.266,23.047,0.0,0.0,0.0
18.7,22.266,23.047,0.0,0.0,0.0
18.8,22.266,23.047,0.0,0.0,0.0
18.9,22.266,23.047,0.0,0.0,0.0
19.0,22.266,23.047,0.0,0.0,0.0
19.1,22.266,23.047,0.0,0.0,0.0
19.2,22.266,23.047,0.0,0.0,0.0
19.3,22.266,23.047,0.0,0.0,0.0
19.4,22.266,23.047,0.0,0.0,0.0
19.5,22.217,22.998,0.0,0.0,0.0
19.6,22.266,23.047,0.0,0.0,0.0
19.7,22.266,22.998,0.0,0.0,0.0
19.8,22.266,23.047,0.0,0.0,0.0
19.9,22.266,23.047,0.0,0.0,0.0
20.0,22.217,22.998,0.0,0.0,0.0
20.1,22.266,23.047,0.0,0.0,0.0
20.2,22.266,23.047,0.0,0.0,0.0
20.3,22.266,23.047,0.0,0.0,0.0
20.4,22.266,23.047,0.0,0.0,0.0
20.5,22.266,22.998,0.0,0.0,0.0
20.6,22.217,22.998,0.0,0.0,0.0
20.7,22.266,23.047,0.0,0.0,0.0
20.8,22.266,23.047,0.0,0.0,0.0
20.9,22.266,23.047,0.0,0.0,0.0
21.0,22.266,23.047,0.0,0.0,0.0
21.1,22.266,23.047,0.0,0.0,0.0
21.2,22.266,22.998,0.0,0.0,0.0
21.3,22.217,22.998,0.0,0.0,0.0
21.4,22.266,23.047,0.0,0.0,0.0
21.5,22.266,23.047,0.0,0.0,0.0
21.6,22.266,23.047,0.0,0.0,0.0
21.7,22.266,23.047,0.0,0.0,0.0
21.8,22.217,22.998,0.0,0.0,0.0
21.9,22.266,23.047,0.0,0.0,0.0
22.0,22.266,23.047,0.0,0.0,0.0
22.1,22.314,23.096,0.0,0.0,0.0
22.2,22.314,23.047,0.0,0.0,0.0
22.3,22.266,22.998,0.0,0.0,0.0
22.4,22.266,23.047,0.0,0.0,0.0
22.5,22.266,23.047,0.0,0.0,0.0
22.6,22.266,22.998,0.0,0.0,0.0
22.7,22.266,23.047,0.0,0.0,0.0
22.8,22.266,23.047,0.0,0.0,0.0
22.9,22.266,23.047,0.0,0.0,0.0
23.0,22.266,23.047,0.0,0.0,0.0
23.1,22.266,23.047,0.0,0.0,0.0
23.2,22.266,23.047,0.0,0.0,0.0
23.3,22.266,23.047,0.0,0.0,0.0
23.4,22.266,23.047,0.0,0.0,0.0
23.5,22.266,23.047,0.0,0.0,0.0
23.6,22.314,23.047,0.0,0.0,0.0
23.7,22.266,23.047,0.0,0.0,0.0
23.8,22.314,23.096,0.0,0.0,0.0
23.9,22.314,23.047,0.0,0.0,0.0
24.0,22.314,23.047,0.0,0.0,0.0
24.1,22.266,23.047,0.0,0.0,0.0
24.2,22.266,23.047,0.0,0.0,0.0
24.3,22.266,23.047,0.0,10.0,0.0
24.4,22.559,23.34,0.0,10.0,0.0
24.5,22.559,23.34,0.0,10.0,0.0
24.6,22.51,23.291,0.0,10.0,0.0
24.7,22.51,23.291,0.0,10.0,0.0
24.8,22.412,23.145,0.0,10.0,0.0
24.9,22.412,23.193,0.0,10.0,0.0
25.0,22.363,23.096,0.0,10.0,0.0
25.1,22.363,23.145,0.0,10.0,0.0
25.2,22.314,23.096,0.0,10.0,0.0
25.3,22.314,23.096,0.0,10.0,0.0
25.4,22.314,23.096,0.0,10.0,0.0
25.5,22.363,23.096,0.0,10.0,0.0
25.6,22.314,23.096,0.0,10.0,0.0
25.7,22.314,23.096,0.0,10.0,0.0
25.8,22.314,23.096,0.0,10.0,0.0
25.9,22.314,23.047,0.0,10.0,0.0
26.0,22.314,23.096,0.0,10.0,0.0
26.1,22.363,23.145,0.0,10.0,0.0
26.2,22.314,23.047,0.0,10.0,0.0
26.3,22.314,23.047,0.0,10.0,0.0
26.4,22.314,23.096,0.0,10.0,0.0
26.5,22.314,23.096,0.0,10.0,0.0
26.6,22.314,23.047,0.0,10.0,0.0
26.7,22.314,23.096,0.0,10.0,0.0
26.8,22.266,23.047,0.0,10.0,0.0
26.9,22.314,23.096,0.0,10.0,0.0
27.0,22.314,23.096,0.0,10.0,0.0
27.1,22.314,23.096,0.0,10.0,0.0
27.2,22.314,23.096,0.0,10.0,0.0
27.3,22.363,23.096,0.0,10.0,0.0
27.4,22.363,23.145,0.0,10.0,0.0
27.5,22.314,23.096,0.0,10.0,0.0
27.6,22.314,23.047,0.0,10.0,0.0
27.7,22.314,23.096,0.0,10.0,0.0
27.8,22.363,23.096,0.0,10.0,0.0
27.9,22.314,23.096,0.0,10.0,0.0
28.0,22.266,23.047,0.0,10.0,0.0
28.1,22.314,23.096,0.0,10.0,0.0
28.2,22.363,23.096,0.0,10.0,0.0
28.3,22.314,23.096,0.0,10.0,0.0
28.4,22.314,23.096,0.0,10.0,0.0
28.5,22.314,23.047,0.0,10.0,0.0
28.6,22.266,23.047,0.0,10.0,0.0
28.7,22.314,23.096,0.0,10.0,0.0
28.8,22.314,23.047,0.0,10.0,0.0
28.9,22.314,23.047,0.0,10.0,0.0
29.0,22.314,23.096,0.0,10.0,0.0
29.1,22.314,23.096,0.0,10.0,0.0
29.2,22.363,23.096,0.0,10.0,0.0
29.3,22.314,23.096,0.0,10.0,0.0
29.4,22.363,23.096,0.0,10.0,0.0
29.5,22.363,23.145,0.0,10.0,0.0
29.6,22.314,23.047,0.0,10.0,0.0
29.7,22.266,23.047,0.0,10.0,0.0
29.8,22.363,23.096,0.0,10.0,0.0
29.9,22.314,23.096,0.0,10.0,0.0
30.0,22.314,23.096,0.0,10.0,0.0
30.1,22.314,23.047,0.0,10.0,0.0
30.2,22.314,23.096,0.0,10.0,0.0
30.3,22.314,23.096,0.0,10.0,0.0
30.4,22.314,23.047,0.0,10.0,0.0
30.5,22.314,23.096,0.0,10.0,0.0
30.6,22.314,23.096,0.0,10.0,0.0
30.7,22.314,23.096,0.0,10.0,0.0
30.8,22.314,23.096,0.0,10.0,0.0
30.9,22.314,23.096,0.0,10.0,0.0
31.0,22.314,23.096,0.0,10.0,0.0
31.1,22.266,23.047,0.0,10.0,0.0
31.2,22.314,23.096,0.0,10.0,0.0
31.3,22.363,23.096,0.0,10.0,0.0
31.4,22.314,23.096,0.0,10.0,0.0
31.5,22.314,23.047,0.0,10.0,0.0
31.6,22.363,23.096,0.0,10.0,0.0
31.7,22.363,23.096,0.0,10.0,0.0
31.8,22.314,23.047,0.0,10.0,0.0
31.9,22.266,23.047,0.0,10.0,0.0
32.0,22.363,23.096,0.0,10.0,0.0
32.1,22.314,23.096,0.0,10.0,0.0
32.2,22.314,23.096,0.0,10.0,0.0
32.3,22.314,23.047,0.0,10.0,0.0
32.4,22.363,23.096,0.0,10.0,0.0
32.5,22.314,23.096,0.0,10.0,0.0
32.6,22.266,23.047,0.0,10.0,0.0
32.7,22.363,23.096,0.0,10.0,0.0
32.8,22.314,23.096,0.0,10.0,0.0
32.9,22.314,23.096,0.0,10.0,0.0
33.0,22.314,23.096,0.0,10.0,0.0
33.1,22.314,23.096,0.0,10.0,0.0
33.2,22.314,23.096,0.0,10.0,0.0
33.3,22.266,23.047,0.0,10.0,0.0
33.4,22.363,23.096,0.0,10.0,0.0
33.5,22.314,23.096,0.0,10.0,0.0
33.6,22.314,23.096,0.0,10.0,0.0
33.7,22.314,23.096,0.0,10.0,0.0
33.8,22.314,23.047,0.0,10.0,0.0
33.9,22.314,23.096,0.0,10.0,0.0
34.0,22.314,23.096,0.0,10.0,0.0
34.1,22.314,23.096,0.0,10.0,0.0
34.2,22.314,23.096,0.0,10.0,0.0
34.3,22.363,23.096,0.0,10.0,0.0
34.4,22.314,23.047,0.0,10.0,0.0
34.5,22.314,23.096,0.0,10.0,0.0
34.6,22.314,23.096,0.0,10.0,0.0
34.7,22.314,23.096,0.0,10.0,0.0
34.8,22.314,23.047,0.0,10.0,0.0
34.9,22.266,22.998,0.0,10.0,0.0
35.0,22.314,23.096,0.0,10.0,0.0
35.1,22.314,23.047,0.0,10.0,0.0
35.2,22.314,23.096,0.0,10.0,0.0
35.3,22.363,23.145,0.0,10.0,0.0
35.4,22.314,23.047,0.0,10.0,0.0
35.5,22.314,23.047,0.0,10.0,0.0
35.6,22.363,23.096,0.0,10.0,0.0
35.7,22.363,23.096,0.0,10.0,0.0
35.8,22.314,23.047,0.0,10.0,0.0
35.9,22.314,23.096,0.0,10.0,0.0
36.0,22.314,23.096,0.0,10.0,0.0
36.1,22.314,23.047,0.0,10.0,0.0
36.2,22.314,23.096,0.0,10.0,0.0
36.3,22.363,23.096,0.0,10.0,0.0
36.4,22.314,23.096,0.0,10.0,0.0
36.5,22.314,23.096,0.0,10.0,0.0
36.6,22.363,23.096,0.0,10.0,0.0
36.7,22.363,23.096,0.0,10.0,0.0
36.8,22.363,23.096,0.0,10.0,0.0
36.9,22.314,23.096,0.0,10.0,0.0
37.0,22.363,23.096,0.0,10.0,0.0
37.1,22.363,23.096,0.0,10.0,0.0
37.2,22.314,23.096,0.0,10.0,0.0
37.3,22.314,23.096,0.0,10.0,0.0
37.4,22.363,23.096,0.0,10.0,0.0
37.5,22.314,23.096,0.0,10.0,0.0
37.6,22.314,23.096,0.0,10.0,0.0
37.7,22.363,23.096,0.0,10.0,0.0
37.8,22.363,23.145,0.0,10.0,0.0
37.9,22.314,23.096,0.0,10.0,0.0
38.0,22.412,23.145,0.0,10.0,0.0
38.1,22.363,23.096,0.0,10.0,0.0
38.2,22.363,23.096,0.0,10.0,0.0
38.3,22.363,23.096,0.0,10.0,0.0
38.4,22.314,23.096,0.0,10.0,0.0
38.5,22.363,23.145,0.0,10.0,0.0
38.6,22.363,23.145,0.0,10.0,0.0
38.7,22.363,23.145,0.0,10.0,0.0
38.8,22.412,23.193,0.0,10.0,0.0
38.9,22.363,23.145,0.0,10.0,0.0
39.0,22.363,23.145,0.0,10.0,0.0
39.1,22.363,23.145,0.0,10.0,0.0
39.2,22.412,23.193,0.0,10.0,0.0
39.3,22.363,23.145,0.0,10.0,0.0
39.4,22.412,23.145,0.0,10.0,0.0
39.5,22.461,23.193,0.0,10.0,0.0
39.6,22.412,23.193,0.0,10.0,0.0
39.7,22.412,23.193,0.0,10.0,0.0
39.8,22.461,23.193,0.0,10.0,0.0
39.9,22.412,23.193,0.0,10.0,0.0
40.0,22.363,23.145,0.0,10.0,0.0
40.1,22.363,23.145,0.0,10.0,0.0
40.2,22.314,23.096,0.0,10.0,0.0
40.3,22.314,23.096,0.0,10.0,0.0
40.4,22.314,23.096,0.0,10.0,0.0
40.5,22.314,23.096,0.0,10.0,0.0
40.6,22.363,23.096,0.0,10.0,0.0
40.7,22.314,23.096,0.0,10.0,0.0
40.8,22.314,23.096,0.0,10.0,0.0
40.9,22.266,23.047,0.0,10.0,0.0
41.0,22.363,23.096,0.0,10.0,0.0
41.1,22.314,23.096,0.0,10.0,0.0
41.2,22.314,23.096,0.0,10.0,0.0
41.3,22.363,23.096,0.0,10.0,0.0
41.4,22.314,23.096,0.0,10.0,0.0
41.5,22.314,23.096,0.0,10.0,0.0
41.6,22.363,23.096,0.0,10.0,0.0
41.7,22.314,23.047,0.0,10.0,0.0
41.8,22.314,23.096,0.0,10.0,0.0
41.9,22.314,23.096,0.0,10.0,0.0
42.0,22.314,23.047,0.0,10.0,0.0
42.1,22.314,23.047,0.0,10.0,0.0
42.2,22.314,23.096,0.0,10.0,0.0
42.3,22.314,23.096,0.0,10.0,0.0
42.4,22.314,23.047,0.0,10.0,0.0
42.5,22.363,23.096,0.0,10.0,0.0
42.6,22.314,23.096,0.0,10.0,0.0
42.7,22.314,23.096,0.0,10.0,0.0
42.8,22.314,23.096,0.0,10.0,0.0
42.9,22.314,23.096,0.0,10.0,0.0
43.0,22.314,23.047,0.0,10.0,0.0
43.1,22.314,23.047,0.0,10.0,0.0
43.2,22.314,23.047,0.0,10.0,0.0
43.3,22.314,23.096,0.0,10.0,0.0
43.4,22.314,23.096,0.0,10.0,0.0
43.5,22.363,23.145,0.0,10.0,0.0
43.6,22.314,23.096,0.0,10.0,0.0
43.7,22.266,23.047,0.0,10.0,0.0
43.8,22.314,23.096,0.0,10.0,0.0
43.9,22.266,23.047,0.0,10.0,0.0
44.0,22.314,23.096,0.0,10.0,0.0
44.1,22.314,23.096,0.0,10.0,0.0
44.2,22.314,23.047,0.0,10.0,0.0
44.3,22.266,23.047,0.0,10.0,0.0
44.4,22.363,23.096,0.0,10.0,0.0
44.5,22.314,23.096,0.0,10.0,0.0
44.6,22.314,23.047,0.0,10.0,0.0
44.7,22.363,23.145,0.0,10.0,0.0
44.8,22.314,23.096,0.0,10.0,0.0
44.9,22.314,23.096,0.0,10.0,0.0
45.0,22.314,23.096,0.0,10.0,0.0
45.1,22.314,23.096,0.0,10.0,0.0
45.2,22.314,23.096,0.0,10.0,0.0
45.3,22.266,23.047,0.0,10.0,0.0
45.4,22.314,23.096,0.0,10.0,0.0
45.5,22.314,23.047,0.0,10.0,0.0
45.6,22.314,23.096,0.0,10.0,0.0
45.7,22.314,23.096,0.0,10.0,0.0
45.8,22.314,23.047,0.0,10.0,0.0
45.9,22.266,23.047,0.0,10.0,0.0
46.0,22.314,23.096,0.0,10.0,0.0
46.1,22.314,23.096,0.0,10.0,0.0
46.2,22.266,23.047,0.0,10.0,0.0
46.3,22.314,23.096,0.0,10.0,0.0
46.4,22.314,23.096,0.0,10.0,0.0
46.5,22.314,23.096,0.0,10.0,0.0
46.6,22.314,23.096,0.0,10.0,0.0
46.7,22.314,23.047,0.0,10.0,0.0
46.8,22.314,23.047,0.0,10.0,0.0
46.9,22.363,23.096,0.0,10.0,0.0
47.0,22.314,23.096,0.0,10.0,0.0
47.1,22.314,23.096,0.0,10.0,0.0
47.2,22.314,23.096,0.0,10.0,0.0
47.3,22.363,23.096,0.0,10.0,0.0
47.4,22.314,23.096,0.0,10.0,0.0
47.5,22.314,23.096,0.0,10.0,0.0
47.6,22.314,23.096,0.0,10.0,0.0
47.7,22.314,23.096,0.0,10.0,0.0
47.8,22.314,23.096,0.0,10.0,0.0
47.9,22.266,23.047,0.0,10.0,0.0
48.0,22.314,23.096,0.0,10.0,0.0
48.1,22.266,23.047,0.0,10.0,0.0
48.2,22.314,23.047,0.0,10.0,0.0
48.3,22.314,23.047,0.0,10.0,0.0
48.4,22.314,23.096,0.0,10.0,0.0
48.5,22.314,23.047,0.0,10.0,0.0
48.6,22.217,22.998,0.0,10.0,0.0
48.7,22.314,23.047,0.0,10.0,0.0
48.8,22.314,23.047,0.0,10.0,0.0
48.9,22.314,23.096,0.0,10.0,0.0
49.0,22.314,23.096,0.0,10.0,0.0
49.1,22.314,23.047,0.0,10.0,0.0
49.2,22.266,23.047,0.0,10.0,0.0
49.3,22.363,23.096,0.0,10.0,0.0
49.4,22.314,23.047,0.0,10.0,0.0
49.5,22.314,23.047,0.0,10.0,0.0
49.6,22.314,23.096,0.0,10.0,0.0
49.7,22.314,23.096,0.0,10.0,0.0
49.8,22.266,23.047,0.0,10.0,0.0
49.9,22.314,23.047,0.0,10.0,0.0
50.0,22.314,23.096,0.0,0.0,0.0
50.1,22.266,22.998,0.177,0.0,0.0
50.2,22.266,23.047,0.354,0.0,0.0
50.3,22.217,22.998,0.531,0.0,0.0
50.4,22.217,22.998,0.708,0.0,0.0
50.5,22.217,22.998,0.886,0.0,0.0
50.6,22.217,22.998,1.064,0.0,0.0
50.7,22.266,23.047,1.242,0.0,0.0
50.8,22.266,23.047,1.419,0.0,0.0
50.9,22.266,22.998,1.419,0.0,0.0
51.0,22.266,23.047,1.597,0.0,0.0
51.1,22.217,22.998,1.774,0.0,0.0
51.2,22.266,22.998,1.951,0.0,0.0
51.3,22.217,22.998,2.129,0.0,0.0
51.4,22.217,22.998,2.306,0.0,0.0
51.5,22.266,23.047,2.484,0.0,0.0
51.6,22.266,23.047,2.662,0.0,0.0
51.7,22.266,22.998,2.839,0.0,0.0
51.8,22.266,23.047,3.017,0.0,0.0
51.9,22.266,22.998,3.194,0.0,0.0
52.0,22.266,22.998,3.371,0.0,0.0
52.1,22.266,23.047,3.549,0.0,0.0
52.2,22.266,22.998,3.726,0.0,0.0
52.3,22.217,22.998,3.904,0.0,0.0
52.4,22.266,23.047,4.081,0.0,0.0
52.5,22.266,23.047,4.081,0.0,0.0
52.6,22.266,23.047,4.259,0.0,0.0
52.7,22.266,23.047,4.436,0.0,0.0
52.8,22.266,23.047,4.613,0.0,0.0
52.9,22.266,22.998,4.791,0.0,0.0
53.0,22.266,22.998,4.968,0.0,0.0
53.1,22.266,23.047,5.145,0.0,0.0
53.2,22.266,23.047,5.323,0.0,0.0
53.3,22.266,23.047,5.5,0.0,0.0
53.4,22.217,22.998,5.677,0.0,0.0
53.5,22.266,23.047,5.855,0.0,0.0
53.6,22.266,23.047,6.033,0.0,0.0
53.7,22.266,23.047,6.21,0.0,0.0
53.8,22.266,23.047,6.387,0.0,0.0
53.9,22.266,23.047,6.565,0.0,0.0
54.0,22.266,23.047,6.742,0.0,0.0
54.1,22.266,23.047,6.919,0.0,0.0
54.2,22.314,23.047,7.097,0.0,0.0
54.3,22.266,23.047,7.097,0.0,0.0
54.4,22.266,23.047,7.274,0.0,0.0
54.5,22.314,23.047,7.451,0.0,0.0
54.6,22.314,22.998,7.628,0.0,0.0
54.7,22.314,22.998,7.805,0.0,0.0
54.8,22.314,23.047,7.982,0.0,0.0
54.9,22.314,23.047,8.159,0.0,0.0
55.0,22.314,23.047,8.336,0.0,0.0
55.1,22.314,23.047,8.513,0.0,0.0
55.2,22.314,23.047,8.689,0.0,0.0
55.3,22.314,22.998,8.866,0.0,0.0
55.4,22.314,23.047,9.043,0.0,0.0
55.5,22.314,22.998,9.22,0.0,0.0
55.6,22.314,22.998,9.397,0.0,0.0
55.7,22.363,23.047,9.574,0.0,0.0
55.8,22.314,22.998,9.75,0.0,0.0
55.9,22.363,22.998,9.927,0.0,0.0
56.0,22.363,22.998,10.0,0.0,0.0
56.1,22.363,22.998,10.0,0.0,0.0
56.2,22.412,22.998,10.0,0.0,0.0
56.3,22.412,22.998,10.0,0.0,0.0
56.4,22.363,22.998,10.0,0.0,0.0
56.5,22.412,23.047,10.0,0.0,0.0
56.6,22.412,23.047,10.0,0.0,0.0
56.7,22.461,22.998,10.0,0.0,0.0
56.8,22.461,22.998,10.0,0.0,0.0
56.9,22.461,22.998,10.0,0.0,0.0
57.0,22.51,22.998,10.0,0.0,0.0
57.1,22.461,22.998,10.0,0.0,0.0
57.2,22.51,23.047,10.0,0.0,0.0
57.3,22.51,22.998,10.0,0.0,0.0
57.4,22.559,22.998,10.0,0.0,0.0
57.5,22.559,23.047,10.0,0.0,0.0
57.6,22.607,23.047,10.0,0.0,0.0
57.7,22.607,22.998,10.0,0.0,0.0
57.8,22.607,22.998,10.0,0.0,0.0
