Time (s),T1 (°C),T2 (°C),Heater Input (V),Fan Input (V),Vane Input (V)
75.4,43.701,38.135,0.0,0.0,0.0
75.5,43.701,38.135,0.0,0.0,0.0
75.6,43.652,38.184,0.0,0.0,0.0
75.7,43.701,38.184,0.0,0.0,0.0
75.8,43.701,38.232,0.0,0.0,0.0
75.9,43.652,38.184,0.0,0.0,0.0
76.0,43.652,38.232,0.0,0.0,0.0
76.1,43.652,38.232,0.0,0.0,0.0
76.2,43.652,38.281,0.0,0.0,0.0
76.3,43.652,38.281,0.0,0.0,0.0
76.4,43.652,38.281,0.0,0.0,0.0
76.5,43.652,38.33,0.0,0.0,0.0
76.6,43.604,38.33,0.0,0.0,0.0
76.7,43.604,38.379,0.0,0.0,0.0
76.8,43.604,38.379,0.0,0.0,0.0
76.9,43.555,38.379,0.0,0.0,0.0
77.0,43.555,38.379,0.0,0.0,0.0
77.1,43.555,38.379,0.0,0.0,0.0
77.2,43.555,38.428,0.0,0.0,0.0
77.3,43.555,38.428,0.0,0.0,0.0
77.4,43.555,38.477,0.0,0.0,0.0
77.5,43.555,38.477,0.0,0.0,0.0
77.6,43.555,38.477,0.0,0.0,0.0
77.7,43.555,38.477,0.0,0.0,0.0
77.8,43.555,38.525,0.0,0.0,0.0
77.9,43.506,38.525,0.0,0.0,0.0
78.0,43.506,38.525,0.0,0.0,0.0
78.1,43.506,38.525,0.0,0.0,0.0
78.2,43.506,38.574,0.0,0.0,0.0
78.3,43.506,38.574,0.0,0.0,0.0
78.4,43.457,38.574,0.0,0.0,0.0
78.5,43.457,38.623,0.0,0.0,0.0
78.6,43.457,38.574,0.0,0.0,0.0
78.7,43.457,38.672,0.0,0.0,0.0
78.8,43.457,38.672,0.0,0.0,0.0
78.9,43.408,38.623,0.0,0.0,0.0
79.0,43.408,38.672,0.0,0.0,0.0
79.1,43.457,38.672,0.0,0.0,0.0
79.2,43.408,38.721,0.0,0.0,0.0
79.3,43.408,38.672,0.0,0.0,0.0
79.4,43.408,38.721,0.0,0.0,0.0
79.5,43.359,38.721,0.0,0.0,0.0
79.6,43.359,38.77,0.0,0.0,0.0
79.7,43.359,38.77,0.0,0.0,0.0
79.8,43.359,38.77,0.0,0.0,0.0
79.9,43.359,38.77,0.0,0.0,0.0
80.0,43.311,38.77,0.0,0.0,0.0
80.1,43.359,38.818,0.0,0.0,0.0
80.2,43.311,38.818,0.0,0.0,0.0
80.3,43.311,38.867,0.0,0.0,0.0
80.4,43.311,38.867,0.0,0.0,0.0
80.5,43.311,38.867,0.0,0.0,0.0
80.6,43.311,38.867,0.0,0.0,0.0
80.7,43.311,38.867,0.0,0.0,0.0
80.8,43.311,38.916,0.0,0.0,0.0
80.9,43.262,38.916,0.0,0.0,0.0
81.0,43.311,38.916,0.0,0.0,0.0
81.1,43.311,38.965,0.0,0.0,0.0
81.2,43.262,38.965,0.0,0.0,0.0
81.3,43.262,38.965,0.0,0.0,0.0
81.4,43.213,38.965,0.0,0.0,0.0
81.5,43.262,39.014,0.0,0.0,0.0
81.6,43.213,39.014,0.0,0.0,0.0
81.7,43.213,39.014,0.0,0.0,0.0
81.8,43.213,39.062,0.0,0.0,0.0
81.9,43.213,39.014,0.0,0.0,0.0
82.0,43.213,39.062,0.0,0.0,0.0
82.1,43.164,39.062,0.0,0.0,0.0
82.2,43.164,39.062,0.0,0.0,0.0
82.3,43.164,39.111,0.0,0.0,0.0
82.4,43.164,39.111,0.0,0.0,0.0
82.5,43.164,39.111,0.0,0.0,0.0
82.6,43.164,39.111,0.0,0.0,0.0
82.7,43.164,39.111,0.0,0.0,0.0
82.8,43.115,39.111,0.0,0.0,0.0
82.9,43.115,39.111,0.0,0.0,0.0
83.0,43.115,39.16,0.0,0.0,0.0
83.1,43.115,39.16,0.0,0.0,0.0
83.2,43.115,39.209,0.0,0.0,0.0
83.3,43.115,39.16,0.0,0.0,0.0
83.4,43.115,39.209,0.0,0.0,0.0
83.5,43.066,39.209,0.0,0.0,0.0
83.6,43.066,39.258,0.0,0.0,0.0
83.7,43.066,39.258,0.0,0.0,0.0
83.8,43.066,39.258,0.0,0.0,0.0
83.9,43.066,39.258,0.0,0.0,0.0
84.0,43.066,39.307,0.0,0.0,0.0
84.1,43.066,39.307,0.0,0.0,0.0
84.2,43.018,39.307,0.0,0.0,0.0
84.3,43.066,39.307,0.0,0.0,0.0
84.4,43.018,39.307,0.0,0.0,0.0
84.5,43.018,39.355,0.0,0.0,0.0
84.6,43.018,39.355,0.0,0.0,0.0
84.7,43.018,39.355,0.0,0.0,0.0
84.8,42.969,39.355,0.0,0.0,0.0
84.9,43.018,39.355,0.0,0.0,0.0
85.0,43.018,39.404,0.0,0.0,0.0
85.1,42.969,39.404,0.0,0.0,0.0
85.2,42.969,39.404,0.0,0.0,0.0
85.3,42.92,39.404,0.0,0.0,0.0
85.4,42.92,39.453,0.0,0.0,0.0
85.5,42.969,39.453,0.0,0.0,0.0
85.6,42.969,39.453,0.0,0.0,0.0
85.7,42.969,39.453,0.0,0.0,0.0
85.8,42.92,39.502,0.0,0.0,0.0
85.9,42.92,39.453,0.0,0.0,0.0
86.0,42.92,39.502,0.0,0.0,0.0
86.1,42.92,39.502,0.0,0.0,0.0
86.2,42.92,39.551,0.0,0.0,0.0
86.3,42.871,39.502,0.0,0.0,0.0
86.4,42.871,39.502,0.0,0.0,0.0
86.5,42.871,39.551,0.0,0.0,0.0
86.6,42.822,39.551,0.0,0.0,0.0
86.7,42.871,39.6,0.0,0.0,0.0
86.8,42.822,39.551,0.0,0.0,0.0
86.9,42.871,39.6,0.0,0.0,0.0
87.0,42.822,39.6,0.0,0.0,0.0
87.1,42.822,39.6,0.0,0.0,0.0
87.2,42.822,39.6,0.0,0.0,0.0
87.3,42.822,39.648,0.0,0.0,0.0
87.4,42.773,39.6,0.0,0.0,0.0
87.5,42.822,39.648,0.0,0.0,0.0
87.6,42.822,39.648,0.0,0.0,0.0
87.7,42.773,39.648,0.0,0.0,0.0
87.8,42.773,39.697,0.0,0.0,0.0
87.9,42.773,39.697,0.0,0.0,0.0
88.0,42.773,39.697,0.0,0.0,0.0
88.1,42.773,39.697,0.0,0.0,0.0
88.2,42.773,39.697,0.0,0.0,0.0
88.3,42.725,39.697,0.0,0.0,0.0
88.4,42.725,39.746,0.0,0.0,0.0
88.5,42.725,39.746,0.0,0.0,0.0
88.6,42.725,39.746,0.0,0.0,0.0
88.7,42.725,39.746,0.0,0.0,0.0
88.8,42.725,39.795,0.0,0.0,0.0
88.9,42.725,39.746,0.0,0.0,0.0
89.0,42.676,39.795,0.0,0.0,0.0
89.1,42.676,39.795,0.0,0.0,0.0
89.2,42.676,39.795,0.0,0.0,0.0
89.3,42.676,39.795,0.0,0.0,0.0
89.4,42.627,39.795,0.0,0.0,0.0
89.5,42.676,39.844,0.0,0.0,0.0
89.6,42.676,39.844,0.0,0.0,0.0
89.7,42.676,39.844,0.0,0.0,0.0
89.8,42.627,39.844,0.0,0.0,0.0
89.9,42.627,39.893,0.0,0.0,0.0
90.0,42.627,39.893,0.0,0.0,0.0
