Time (s),T1 (°C),T2 (°C),Heater Input (V),Fan Input (V),Vane Input (V)
4.3,22.705,23.486,10.0,0.0,0.0
4.4,22.705,23.486,10.0,0.0,0.0
4.5,22.754,23.486,10.0,0.0,0.0
4.6,22.754,23.486,10.0,0.0,0.0
4.7,22.754,23.486,10.0,0.0,0.0
4.8,22.803,23.486,10.0,0.0,0.0
4.9,22.803,23.486,10.0,0.0,0.0
5.0,22.852,23.486,10.0,0.0,0.0
5.1,22.852,23.438,10.0,0.0,0.0
5.2,22.852,23.486,10.0,0.0,0.0
5.3,22.9,23.486,10.0,0.0,0.0
5.4,22.9,23.486,10.0,0.0,0.0
5.5,22.9,23.438,10.0,0.0,0.0
5.6,22.949,23.486,10.0,0.0,0.0
5.7,22.998,23.486,10.0,0.0,0.0
5.8,22.998,23.438,10.0,0.0,0.0
5.9,23.047,23.486,10.0,0.0,0.0
6.0,23.096,23.486,10.0,0.0,0.0
6.1,23.096,23.486,10.0,0.0,0.0
6.2,23.145,23.486,10.0,0.0,0.0
6.3,23.145,23.486,10.0,0.0,0.0
6.4,23.193,23.486,10.0,0.0,0.0
6.5,23.193,23.438,10.0,0.0,0.0
6.6,23.242,23.486,10.0,0.0,0.0
6.7,23.291,23.486,10.0,0.0,0.0
6.8,23.291,23.438,10.0,0.0,0.0
6.9,23.389,23.486,10.0,0.0,0.0
7.0,23.389,23.486,10.0,0.0,0.0
7.1,23.438,23.486,10.0,0.0,0.0
7.2,23.438,23.486,10.0,0.0,0.0
7.3,23.486,23.438,10.0,0.0,0.0
7.4,23.486,23.438,10.0,0.0,0.0
7.5,23.584,23.486,10.0,0.0,0.0
7.6,23.584,23.486,10.0,0.0,0.0
7.7,23.682,23.535,10.0,0.0,0.0
7.8,23.682,23.486,10.0,0.0,0.0
7.9,23.73,23.486,10.0,0.0,0.0
8.0,23.779,23.486,10.0,0.0,0.0
8.1,23.779,23.486,10.0,0.0,0.0
8.2,23.877,23.486,10.0,0.0,0.0
8.3,23.926,23.486,10.0,0.0,0.0
8.4,23.975,23.535,10.0,0.0,0.0
8.5,23.975,23.438,10.0,0.0,0.0
8.6,24.023,23.486,10.0,0.0,0.0
8.7,24.072,23.486,10.0,0.0,0.0
8.8,24.121,23.486,10.0,0.0,0.0
8.9,24.219,23.535,10.0,0.0,0.0
9.0,24.219,23.486,10.0,0.0,0.0
9.1,24.268,23.486,10.0,0.0,0.0
9.2,24.316,23.486,10.0,0.0,0.0
9.3,24.365,23.535,10.0,0.0,0.0
9.4,24.414,23.486,10.0,0.0,0.0
9.5,24.463,23.535,10.0,0.0,0.0
9.6,24.512,23.486,10.0,0.0,0.0
9.7,24.561,23.486,10.0,0.0,0.0
9.8,24.609,23.535,10.0,0.0,0.0
9.9,24.658,23.486,10.0,0.0,0.0
10.0,24.707,23.535,10.0,0.0,0.0
10.1,24.756,23.486,10.0,0.0,0.0
10.2,24.805,23.486,10.0,0.0,0.0
10.3,24.854,23.486,10.0,0.0,0.0
10.4,24.902,23.486,10.0,0.0,0.0
10.5,24.951,23.486,10.0,0.0,0.0
10.6,25.049,23.535,10.0,0.0,0.0
10.7,25.098,23.486,10.0,0.0,0.0
10.8,25.146,23.535,10.0,0.0,0.0
10.9,25.195,23.535,10.0,0.0,0.0
11.0,25.293,23.535,10.0,0.0,0.0
11.1,25.293,23.535,10.0,0.0,0.0
11.2,25.342,23.535,10.0,0.0,0.0
11.3,25.439,23.535,10.0,0.0,0.0
11.4,25.488,23.535,10.0,0.0,0.0
11.5,25.537,23.535,10.0,0.0,0.0
11.6,25.635,23.535,10.0,0.0,0.0
11.7,25.635,23.535,10.0,0.0,0.0
11.8,25.732,23.535,10.0,0.0,0.0
11.9,25.781,23.535,10.0,0.0,0.0
12.0,25.83,23.535,10.0,0.0,0.0
12.1,25.928,23.584,10.0,0.0,0.0
12.2,25.928,23.535,10.0,0.0,0.0
12.3,26.025,23.584,10.0,0.0,0.0
12.4,26.074,23.584,10.0,0.0,0.0
12.5,26.123,23.584,10.0,0.0,0.0
12.6,26.221,23.584,10.0,0.0,0.0
12.7,26.27,23.584,10.0,0.0,0.0
12.8,26.367,23.633,10.0,0.0,0.0
12.9,26.367,23.584,10.0,0.0,0.0
13.0,26.465,23.584,10.0,0.0,0.0
13.1,26.514,23.633,10.0,0.0,0.0
13.2,26.562,23.633,10.0,0.0,0.0
13.3,26.66,23.633,10.0,0.0,0.0
13.4,26.709,23.633,10.0,0.0,0.0
13.5,26.807,23.633,10.0,0.0,0.0
13.6,26.807,23.633,10.0,0.0,0.0
13.7,26.904,23.633,10.0,0.0,0.0
13.8,26.953,23.633,10.0,0.0,0.0
13.9,27.002,23.633,10.0,0.0,0.0
14.0,27.1,23.682,10.0,0.0,0.0
14.1,27.148,23.633,10.0,0.0,0.0
14.2,27.197,23.682,10.0,0.0,0.0
14.3,27.295,23.682,10.0,0.0,0.0
14.4,27.344,23.682,10.0,0.0,0.0
14.5,27.393,23.682,10.0,0.0,0.0
14.6,27.49,23.73,10.0,0.0,0.0
14.7,27.539,23.682,10.0,0.0,0.0
14.8,27.637,23.73,10.0,0.0,0.0
14.9,27.686,23.73,10.0,0.0,0.0
15.0,27.734,23.73,10.0,0.0,0.0
15.1,27.832,23.73,10.0,0.0,0.0
15.2,27.881,23.73,10.0,0.0,0.0
15.3,27.93,23.73,10.0,0.0,0.0
15.4,27.979,23.73,10.0,0.0,0.0
15.5,28.076,23.779,10.0,0.0,0.0
15.6,28.174,23.779,10.0,0.0,0.0
15.7,28.223,23.779,10.0,0.0,0.0
15.8,28.271,23.779,10.0,0.0,0.0
15.9,28.369,23.828,10.0,0.0,0.0
16.0,28.369,23.779,10.0,0.0,0.0
16.1,28.467,23.828,10.0,0.0,0.0
16.2,28.564,23.828,10.0,0.0,0.0
16.3,28.613,23.828,10.0,0.0,0.0
16.4,28.711,23.828,10.0,0.0,0.0
16.5,28.76,23.828,10.0,0.0,0.0
16.6,28.809,23.828,10.0,0.0,0.0
16.7,28.906,23.877,10.0,0.0,0.0
16.8,28.955,23.877,10.0,0.0,0.0
16.9,29.004,23.877,10.0,0.0,0.0
17.0,29.102,23.877,10.0,0.0,0.0
17.1,29.15,23.877,10.0,0.0,0.0
17.2,29.248,23.877,10.0,0.0,0.0
17.3,29.297,23.926,10.0,0.0,0.0
17.4,29.346,23.926,10.0,0.0,0.0
17.5,29.443,23.926,10.0,0.0,0.0
17.6,29.492,23.926,10.0,0.0,0.0
17.7,29.59,23.975,10.0,0.0,0.0
17.8,29.639,23.926,10.0,0.0,0.0
17.9,29.736,23.975,10.0,0.0,0.0
18.0,29.785,23.975,10.0,0.0,0.0
18.1,29.834,23.975,10.0,0.0,0.0
18.2,29.932,24.023,10.0,0.0,0.0
18.3,30.029,24.023,10.0,0.0,0.0
18.4,30.078,24.023,10.0,0.0,0.0
18.5,30.127,24.023,10.0,0.0,0.0
18.6,30.225,24.072,10.0,0.0,0.0
18.7,30.273,24.023,10.0,0.0,0.0
18.8,30.371,24.072,10.0,0.0,0.0
18.9,30.42,24.072,10.0,0.0,0.0
19.0,30.469,24.072,10.0,0.0,0.0
19.1,30.566,24.121,10.0,0.0,0.0
19.2,30.664,24.121,10.0,0.0,0.0
19.3,30.713,24.121,10.0,0.0,0.0
19.4,30.762,24.121,10.0,0.0,0.0
19.5,30.859,24.121,10.0,0.0,0.0
19.6,30.908,24.17,10.0,0.0,0.0
19.7,31.006,24.17,10.0,0.0,0.0
19.8,31.055,24.17,10.0,0.0,0.0
19.9,31.152,24.219,10.0,0.0,0.0
20.0,31.201,24.219,10.0,0.0,0.0
20.1,31.299,24.268,10.0,0.0,0.0
20.2,31.348,24.219,10.0,0.0,0.0
20.3,31.396,24.268,10.0,0.0,0.0
20.4,31.494,24.268,10.0,0.0,0.0
20.5,31.592,24.268,10.0,0.0,0.0
20.6,31.641,24.268,10.0,0.0,0.0
20.7,31.738,24.316,10.0,0.0,0.0
20.8,31.787,24.316,10.0,0.0,0.0
20.9,31.836,24.316,10.0,0.0,0.0
21.0,31.885,24.316,10.0,0.0,0.0
21.1,31.982,24.365,10.0,0.0,0.0
21.2,32.08,24.365,10.0,0.0,0.0
21.3,32.129,24.365,10.0,0.0,0.0
21.4,32.227,24.414,10.0,0.0,0.0
21.5,32.275,24.414,10.0,0.0,0.0
21.6,32.373,24.414,10.0,0.0,0.0
21.7,32.471,24.463,10.0,0.0,0.0
21.8,32.471,24.463,10.0,0.0,0.0
21.9,32.568,24.512,10.0,0.0,0.0
22.0,32.617,24.512,10.0,0.0,0.0
22.1,32.715,24.512,10.0,0.0,0.0
22.2,32.812,24.512,10.0,0.0,0.0
22.3,32.861,24.512,10.0,0.0,0.0
22.4,32.91,24.561,10.0,0.0,0.0
22.5,33.057,24.609,10.0,0.0,0.0
22.6,33.105,24.561,10.0,0.0,0.0
22.7,33.154,24.609,10.0,0.0,0.0
22.8,33.203,24.609,10.0,0.0,0.0
22.9,33.301,24.658,10.0,0.0,0.0
23.0,33.398,24.658,10.0,0.0,0.0
23.1,33.447,24.658,10.0,0.0,0.0
23.2,33.545,24.707,10.0,0.0,0.0
23.3,33.594,24.707,10.0,0.0,0.0
23.4,33.643,24.707,10.0,0.0,0.0
23.5,33.74,24.756,10.0,0.0,0.0
23.6,33.838,24.756,10.0,0.0,0.0
23.7,33.887,24.805,10.0,0.0,0.0
23.8,33.936,24.805,10.0,0.0,0.0
23.9,34.033,24.854,10.0,0.0,0.0
24.0,34.082,24.854,10.0,0.0,0.0
24.1,34.18,24.854,10.0,0.0,0.0
24.2,34.229,24.854,10.0,0.0,0.0
24.3,34.326,24.902,10.0,0.0,0.0
24.4,34.424,24.951,10.0,0.0,0.0
24.5,34.473,24.951,10.0,0.0,0.0
24.6,34.521,24.951,10.0,0.0,0.0
24.7,34.619,24.951,10.0,0.0,0.0
24.8,34.668,24.951,10.0,0.0,0.0
24.9,34.766,25.0,10.0,0.0,0.0
25.0,34.863,25.049,10.0,0.0,0.0
25.1,34.912,25.049,10.0,0.0,0.0
25.2,34.961,25.049,10.0,0.0,0.0
25.3,35.01,25.049,10.0,0.0,0.0
25.4,35.107,25.098,10.0,0.0,0.0
25.5,35.156,25.098,10.0,0.0,0.0
25.6,35.254,25.098,10.0,0.0,0.0
25.7,35.303,25.146,10.0,0.0,0.0
25.8,35.4,25.195,10.0,0.0,0.0
25.9,35.449,25.195,10.0,0.0,0.0
26.0,35.547,25.195,10.0,0.0,0.0
26.1,35.596,25.195,10.0,0.0,0.0
26.2,35.693,25.244,10.0,0.0,0.0
26.3,35.742,25.244,10.0,0.0,0.0
26.4,35.84,25.293,10.0,0.0,0.0
26.5,35.889,25.342,10.0,0.0,0.0
26.6,35.986,25.342,10.0,0.0,0.0
26.7,36.035,25.342,10.0,0.0,0.0
26.8,36.084,25.342,10.0,0.0,0.0
26.9,36.182,25.391,10.0,0.0,0.0
27.0,36.279,25.391,10.0,0.0,0.0
27.1,36.377,25.439,10.0,0.0,0.0
27.2,36.426,25.439,10.0,0.0,0.0
27.3,36.475,25.439,10.0,0.0,0.0
27.4,36.523,25.488,10.0,0.0,0.0
27.5,36.621,25.488,10.0,0.0,0.0
27.6,36.719,25.537,10.0,0.0,0.0
27.7,36.768,25.586,10.0,0.0,0.0
27.8,36.816,25.537,10.0,0.0,0.0
27.9,36.914,25.635,10.0,0.0,0.0
28.0,36.963,25.635,10.0,0.0,0.0
28.1,37.061,25.684,10.0,0.0,0.0
28.2,37.109,25.684,10.0,0.0,0.0
28.3,37.207,25.684,10.0,0.0,0.0
28.4,37.256,25.732,10.0,0.0,0.0
28.5,37.354,25.732,10.0,0.0,0.0
28.6,37.451,25.781,10.0,0.0,0.0
28.7,37.5,25.781,10.0,0.0,0.0
28.8,37.549,25.83,10.0,0.0,0.0
28.9,37.646,25.83,10.0,0.0,0.0
29.0,37.695,25.879,10.0,0.0,0.0
29.1,37.744,25.879,10.0,0.0,0.0
29.2,37.842,25.928,10.0,0.0,0.0
29.3,37.939,25.977,10.0,0.0,0.0
29.4,37.988,25.928,10.0,0.0,0.0
29.5,38.037,25.977,10.0,0.0,0.0
29.6,38.135,25.977,9.326,0.0,0.0
29.7,38.184,26.025,9.082,0.0,0.0
29.8,38.281,26.074,8.594,0.0,0.0
29.9,38.33,26.074,8.35,0.0,0.0
30.0,38.428,26.123,8.35,0.0,0.0
30.1,38.477,26.123,7.861,0.0,0.0
30.2,38.525,26.172,7.617,0.0,0.0
30.3,38.623,26.172,7.373,0.0,0.0
30.4,38.721,26.221,6.885,0.0,0.0
30.5,38.77,26.221,6.396,0.0,0.0
30.6,38.818,26.27,6.152,0.0,0.0
30.7,38.916,26.27,5.908,0.0,0.0
30.8,38.965,26.27,5.42,0.0,0.0
30.9,39.062,26.367,5.176,0.0,0.0
31.0,39.111,26.367,4.688,0.0,0.0
31.1,39.16,26.367,4.443,0.0,0.0
31.2,39.307,26.416,4.199,0.0,0.0
31.3,39.355,26.465,3.467,0.0,0.0
31.4,39.404,26.465,3.223,0.0,0.0
31.5,39.502,26.514,2.979,0.0,0.0
31.6,39.551,26.514,2.246,0.0,0.0
31.7,39.648,26.562,1.758,0.0,0.0
31.8,39.697,26.562,1.514,0.0,0.0
31.9,39.746,26.611,1.514,0.0,0.0
32.0,39.844,26.611,1.27,0.0,0.0
32.1,39.893,26.66,0.781,0.0,0.0
32.2,39.99,26.709,0.537,0.0,0.0
32.3,40.039,26.709,0.049,0.0,0.0
32.4,40.137,26.758,0.0,0.0,0.0
32.5,40.186,26.758,0.0,0.0,0.0
32.6,40.234,26.807,0.0,0.0,0.0
32.7,40.332,26.855,0.0,0.0,0.0
32.8,40.381,26.855,0.0,0.0,0.0
32.9,40.43,26.855,0.0,0.0,0.0
33.0,40.527,26.904,0.0,0.0,0.0
33.1,40.576,26.953,0.0,0.0,0.0
33.2,40.674,27.002,0.0,0.0,0.0
33.3,40.723,27.002,0.0,0.0,0.0
33.4,40.771,27.051,0.0,0.0,0.0
33.5,40.869,27.051,0.0,0.0,0.0
33.6,40.918,27.1,0.0,0.0,0.0
33.7,40.967,27.1,0.0,0.0,0.0
33.8,41.016,27.148,0.0,0.0,0.0
33.9,41.113,27.197,0.0,0.0,0.0
34.0,41.162,27.197,0.0,0.0,0.0
34.1,41.26,27.246,0.0,0.0,0.0
34.2,41.309,27.246,0.0,0.0,0.0
34.3,41.357,27.295,0.0,0.0,0.0
34.4,41.406,27.344,0.0,0.0,0.0
34.5,41.504,27.393,0.0,0.0,0.0
34.6,41.553,27.393,0.0,0.0,0.0
34.7,41.65,27.441,0.0,0.0,0.0
34.8,41.699,27.441,0.0,0.0,0.0
34.9,41.748,27.49,0.0,0.0,0.0
35.0,41.797,27.539,0.0,0.0,0.0
35.1,41.846,27.539,0.0,0.0,0.0
35.2,41.895,27.588,0.0,0.0,0.0
35.3,41.943,27.588,0.0,0.0,0.0
35.4,42.041,27.637,0.0,0.0,0.0
35.5,42.041,27.686,0.0,0.0,0.0
35.6,42.139,27.686,0.0,0.0,0.0
35.7,42.139,27.734,0.0,0.0,0.0
35.8,42.188,27.734,0.0,0.0,0.0
35.9,42.285,27.783,0.0,0.0,0.0
36.0,42.334,27.832,0.0,0.0,0.0
36.1,42.334,27.832,0.0,0.0,0.0
36.2,42.432,27.881,0.0,0.0,0.0
36.3,42.48,27.93,0.0,0.0,0.0
36.4,42.529,27.93,0.0,0.0,0.0
36.5,42.529,27.979,0.0,0.0,0.0
36.6,42.627,27.979,0.0,0.0,0.0
36.7,42.676,28.027,0.0,0.0,0.0
36.8,42.676,28.027,0.0,0.0,0.0
36.9,42.725,28.076,0.0,0.0,0.0
37.0,42.773,28.125,0.0,0.0,0.0
37.1,42.822,28.174,0.0,0.0,0.0
37.2,42.871,28.174,0.0,0.0,0.0
37.3,42.92,28.223,0.0,0.0,0.0
37.4,42.969,28.271,0.0,0.0,0.0
37.5,43.018,28.32,0.0,0.0,0.0
37.6,43.018,28.32,0.0,0.0,0.0
37.7,43.066,28.32,0.0,0.0,0.0
37.8,43.115,28.369,0.0,0.0,0.0
37.9,43.164,28.418,0.0,0.0,0.0
38.0,43.213,28.467,0.0,0.0,0.0
38.1,43.213,28.516,0.0,0.0,0.0
38.2,43.262,28.516,0.0,0.0,0.0
38.3,43.311,28.564,0.0,0.0,0.0
38.4,43.311,28.564,0.0,0.0,0.0
38.5,43.359,28.613,0.0,0.0,0.0
38.6,43.408,28.662,0.0,0.0,0.0
38.7,43.408,28.662,0.0,0.0,0.0
38.8,43.457,28.711,0.0,0.0,0.0
38.9,43.457,28.711,0.0,0.0,0.0
39.0,43.506,28.76,0.0,0.0,0.0
39.1,43.555,28.809,0.0,0.0,0.0
39.2,43.604,28.857,0.0,0.0,0.0
39.3,43.604,28.906,0.0,0.0,0.0
39.4,43.652,28.906,0.0,0.0,0.0
39.5,43.652,28.906,0.0,0.0,0.0
39.6,43.701,28.955,0.0,0.0,0.0
39.7,43.701,29.004,0.0,0.0,0.0
39.8,43.701,29.004,0.0,0.0,0.0
39.9,43.75,29.053,0.0,0.0,0.0
40.0,43.799,29.102,0.0,0.0,0.0
40.1,43.799,29.15,0.0,0.0,0.0
40.2,43.799,29.15,0.0,0.0,0.0
40.3,43.848,29.199,0.0,0.0,0.0
40.4,43.896,29.248,0.0,0.0,0.0
40.5,43.896,29.297,0.0,0.0,0.0
40.6,43.945,29.297,0.0,0.0,0.0
40.7,43.945,29.346,0.0,0.0,0.0
40.8,43.945,29.346,0.0,0.0,0.0
40.9,43.994,29.395,0.0,0.0,0.0
41.0,44.043,29.443,0.0,0.0,0.0
41.1,44.043,29.492,0.0,0.0,0.0
41.2,44.043,29.492,0.0,0.0,0.0
41.3,44.043,29.541,0.0,0.0,0.0
41.4,44.092,29.59,0.0,0.0,0.0
41.5,44.092,29.59,0.0,0.0,0.0
41.6,44.141,29.639,0.0,0.0,0.0
41.7,44.141,29.688,0.0,0.0,0.0
41.8,44.141,29.688,0.0,0.0,0.0
41.9,44.189,29.736,0.0,0.0,0.0
42.0,44.189,29.785,0.0,0.0,0.0
42.1,44.238,29.834,0.0,0.0,0.0
42.2,44.238,29.834,0.0,0.0,0.0
42.3,44.238,29.883,0.0,0.0,0.0
42.4,44.238,29.932,0.0,0.0,0.0
42.5,44.238,29.932,0.0,0.0,0.0
42.6,44.287,29.98,0.0,0.0,0.0
42.7,44.287,30.029,0.0,0.0,0.0
42.8,44.287,30.078,0.0,0.0,0.0
42.9,44.287,30.078,0.0,0.0,0.0
43.0,44.336,30.127,0.0,0.0,0.0
43.1,44.336,30.127,0.0,0.0,0.0
43.2,44.336,30.176,0.0,0.0,0.0
43.3,44.385,30.176,0.0,0.0,0.0
43.4,44.385,30.273,0.0,0.0,0.0
43.5,44.385,30.273,0.0,0.0,0.0
43.6,44.434,30.322,0.0,0.0,0.0
43.7,44.385,30.322,0.0,0.0,0.0
43.8,44.434,30.371,0.0,0.0,0.0
43.9,44.434,30.42,0.0,0.0,0.0
44.0,44.482,30.469,0.0,0.0,0.0
44.1,44.482,30.469,0.0,0.0,0.0
44.2,44.482,30.518,0.0,0.0,0.0
44.3,44.482,30.566,0.0,0.0,0.0
44.4,44.482,30.566,0.0,0.0,0.0
44.5,44.531,30.615,0.0,0.0,0.0
44.6,44.482,30.615,0.0,0.0,0.0
44.7,44.531,30.664,0.0,0.0,0.0
44.8,44.531,30.713,0.0,0.0,0.0
44.9,44.531,30.762,0.0,0.0,0.0
45.0,44.531,30.811,0.0,0.0,0.0
45.1,44.482,30.762,0.0,0.0,0.0
45.2,44.531,30.811,0.0,0.0,0.0
45.3,44.58,30.859,0.0,0.0,0.0
45.4,44.58,30.908,0.0,0.0,0.0
45.5,44.58,30.957,0.0,0.0,0.0
45.6,44.58,30.957,0.0,0.0,0.0
45.7,44.58,31.006,0.0,0.0,0.0
45.8,44.58,31.006,0.0,0.0,0.0
45.9,44.58,31.055,0.0,0.0,0.0
46.0,44.58,31.104,0.0,0.0,0.0
46.1,44.58,31.104,0.0,0.0,0.0
46.2,44.629,31.152,0.0,0.0,0.0
46.3,44.629,31.201,0.0,0.0,0.0
46.4,44.629,31.201,0.0,0.0,0.0
46.5,44.58,31.25,0.0,0.0,0.0
46.6,44.629,31.25,0.0,0.0,0.0
46.7,44.629,31.348,0.0,0.0,0.0
46.8,44.678,31.396,0.0,0.0,0.0
46.9,44.678,31.396,0.0,0.0,0.0
47.0,44.629,31.445,0.0,0.0,0.0
47.1,44.629,31.445,0.0,0.0,0.0
47.2,44.629,31.494,0.0,0.0,0.0
47.3,44.629,31.543,0.0,0.0,0.0
47.4,44.678,31.592,0.0,0.0,0.0
47.5,44.678,31.592,0.0,0.0,0.0
47.6,44.629,31.592,0.0,0.0,0.0
47.7,44.629,31.641,0.0,0.0,0.0
47.8,44.678,31.689,0.0,0.0,0.0
47.9,44.678,31.689,0.0,0.0,0.0
48.0,44.678,31.738,0.0,0.0,0.0
48.1,44.678,31.738,0.0,0.0,0.0
48.2,44.678,31.787,0.0,0.0,0.0
48.3,44.678,31.836,0.0,0.0,0.0
48.4,44.678,31.836,0.0,0.0,0.0
48.5,44.678,31.885,0.0,0.0,0.0
48.6,44.678,31.934,0.0,0.0,0.0
48.7,44.678,31.934,0.0,0.0,0.0
48.8,44.678,31.982,0.0,0.0,0.0
48.9,44.678,31.982,0.0,0.0,0.0
49.0,44.678,32.08,0.0,0.0,0.0
49.1,44.678,32.08,0.0,0.0,0.0
49.2,44.678,32.08,0.0,0.0,0.0
49.3,44.727,32.178,0.0,0.0,0.0
49.4,44.678,32.178,0.0,0.0,0.0
49.5,44.678,32.178,0.0,0.0,0.0
49.6,44.678,32.227,0.0,0.0,0.0
49.7,44.678,32.275,0.0,0.0,0.0
49.8,44.629,32.275,0.0,0.0,0.0
49.9,44.678,32.324,0.0,0.0,0.0
50.0,44.678,32.373,0.0,0.0,0.0
50.1,44.727,32.422,0.0,0.0,0.0
50.2,44.678,32.422,0.0,0.0,0.0
50.3,44.727,32.471,0.0,0.0,0.0
50.4,44.678,32.471,0.0,0.0,0.0
50.5,44.678,32.52,0.0,0.0,0.0
50.6,44.678,32.52,0.0,0.0,0.0
50.7,44.678,32.568,0.0,0.0,0.0
50.8,44.678,32.568,0.0,0.0,0.0
50.9,44.678,32.617,0.0,0.0,0.0
51.0,44.678,32.666,0.0,0.0,0.0
51.1,44.678,32.715,0.0,0.0,0.0
51.2,44.678,32.715,0.0,0.0,0.0
51.3,44.678,32.764,0.0,0.0,0.0
51.4,44.629,32.764,0.0,0.0,0.0
51.5,44.629,32.764,0.0,0.0,0.0
51.6,44.678,32.812,0.0,0.0,0.0
51.7,44.678,32.861,0.0,0.0,0.0
51.8,44.678,32.861,0.0,0.0,0.0
51.9,44.629,32.91,0.0,0.0,0.0
52.0,44.678,32.959,0.0,0.0,0.0
52.1,44.629,32.959,0.0,0.0,0.0
52.2,44.629,33.008,0.0,0.0,0.0
52.3,44.629,33.057,0.0,0.0,0.0
52.4,44.629,33.057,0.0,0.0,0.0
52.5,44.629,33.105,0.0,0.0,0.0
52.6,44.629,33.154,0.0,0.0,0.0
52.7,44.629,33.154,0.0,0.0,0.0
52.8,44.629,33.203,0.0,0.0,0.0
52.9,44.629,33.203,0.0,0.0,0.0
53.0,44.629,33.252,0.0,0.0,0.0
53.1,44.629,33.252,0.0,0.0,0.0
53.2,44.58,33.301,0.0,0.0,0.0
53.3,44.58,33.301,0.0,0.0,0.0
53.4,44.629,33.35,0.0,0.0,0.0
53.5,44.58,33.35,0.0,0.0,0.0
53.6,44.58,33.398,0.0,0.0,0.0
53.7,44.58,33.447,0.0,0.0,0.0
53.8,44.58,33.447,0.0,0.0,0.0
53.9,44.58,33.496,0.0,0.0,0.0
54.0,44.629,33.545,0.0,0.0,0.0
54.1,44.58,33.545,0.0,0.0,0.0
54.2,44.58,33.594,0.0,0.0,0.0
54.3,44.531,33.594,0.0,0.0,0.0
54.4,44.531,33.594,0.0,0.0,0.0
54.5,44.531,33.643,0.0,0.0,0.0
54.6,44.58,33.691,0.0,0.0,0.0
54.7,44.531,33.691,0.0,0.0,0.0
54.8,44.58,33.74,0.0,0.0,0.0
54.9,44.531,33.789,0.0,0.0,0.0
55.0,44.531,33.838,0.0,0.0,0.0
55.1,44.531,33.838,0.0,0.0,0.0
55.2,44.482,33.838,0.0,0.0,0.0
55.3,44.531,33.887,0.0,0.0,0.0
55.4,44.531,33.936,0.0,0.0,0.0
55.5,44.531,33.936,0.0,0.0,0.0
55.6,44.531,33.984,0.0,0.0,0.0
55.7,44.531,33.984,0.0,0.0,0.0
55.8,44.531,34.033,0.0,0.0,0.0
55.9,44.482,34.033,0.0,0.0,0.0
56.0,44.482,34.082,0.0,0.0,0.0
56.1,44.482,34.082,0.0,0.0,0.0
56.2,44.482,34.131,0.0,0.0,0.0
56.3,44.482,34.131,0.0,0.0,0.0
56.4,44.482,34.18,0.0,0.0,0.0
56.5,44.482,34.229,0.0,0.0,0.0
56.6,44.482,34.229,0.0,0.0,0.0
56.7,44.482,34.277,0.0,0.0,0.0
56.8,44.482,34.277,0.0,0.0,0.0
56.9,44.434,34.277,0.0,0.0,0.0
57.0,44.434,34.326,0.0,0.0,0.0
57.1,44.434,34.375,0.0,0.0,0.0
57.2,44.434,34.375,0.0,0.0,0.0
57.3,44.434,34.424,0.0,0.0,0.0
57.4,44.434,34.424,0.0,0.0,0.0
57.5,44.434,34.473,0.0,0.0,0.0
57.6,44.434,34.473,0.0,0.0,0.0
57.7,44.385,34.521,0.0,0.0,0.0
57.8,44.385,34.521,0.0,0.0,0.0
