Time (s),T1 (°C),T2 (°C),Heater Input (V),Fan Input (V),Vane Input (V)
0.179,25.586,13.77,0.0,0.0,0.0
0.179,25.586,13.77,0.0,0.0,0.0
0.179,25.586,13.77,0.0,0.0,0.0
0.179,25.586,13.77,0.0,0.0,0.0
0.179,25.586,13.77,0.0,0.0,0.0
0.18,25.586,13.77,0.0,0.0,0.0
0.18,25.586,13.77,0.0,0.0,0.0
0.18,22.949,28.076,0.0,0.0,0.0
0.18,22.949,28.076,0.0,0.0,0.0
0.18,22.949,28.076,0.0,0.0,0.0
0.181,22.949,28.076,0.0,0.0,0.0
0.181,22.949,28.076,0.0,0.0,0.0
0.181,22.949,28.076,0.0,0.0,0.0
0.181,22.949,28.076,0.0,0.0,0.0
0.181,22.949,28.076,0.0,0.0,0.0
0.182,14.746,33.691,0.0,0.0,0.0
0.182,14.746,33.691,0.0,0.0,0.0
0.182,14.746,33.691,0.0,0.0,0.0
0.182,14.746,33.691,0.0,0.0,0.0
0.182,14.746,33.691,0.0,0.0,0.0
0.183,14.746,33.691,0.0,0.0,0.0
0.183,14.746,33.691,0.0,0.0,0.0
0.183,14.746,33.691,0.0,0.0,0.0
0.183,14.746,14.111,0.0,0.0,0.0
0.183,24.121,14.111,0.0,0.0,0.0
0.184,24.121,14.111,0.0,0.0,0.0
0.184,24.121,14.111,0.0,0.0,0.0
0.184,24.121,14.111,0.0,0.0,0.0
0.184,24.121,14.111,0.0,0.0,0.0
0.184,24.121,14.111,0.0,0.0,0.0
0.185,24.121,14.111,0.0,0.0,0.0
0.185,24.121,14.111,0.0,0.0,0.0
0.185,24.121,14.111,0.0,0.0,0.0
0.185,24.121,14.111,0.0,0.0,0.0
0.185,24.121,14.111,0.0,0.0,0.0
0.186,24.121,14.111,0.0,0.0,0.0
0.186,24.121,14.111,0.0,0.0,0.0
0.186,24.121,14.111,0.0,0.0,0.0
0.186,24.121,14.111,0.0,0.0,0.0
0.186,24.121,14.111,0.0,0.0,0.0
0.187,24.121,14.111,0.0,0.0,0.0
0.187,24.121,14.111,0.0,0.0,0.0
0.187,24.121,14.111,0.0,0.0,0.0
0.187,14.697,33.74,0.0,0.0,0.0
0.187,14.697,33.74,0.0,0.0,0.0
0.188,14.697,33.74,0.0,0.0,0.0
0.188,14.697,33.74,0.0,0.0,0.0
0.188,14.697,33.74,0.0,0.0,0.0
0.188,17.529,19.092,0.0,0.0,0.0
0.188,17.529,19.092,0.0,0.0,0.0
0.189,15.332,33.154,0.0,0.0,0.0
0.189,15.332,33.154,0.0,0.0,0.0
0.189,15.332,33.154,0.0,0.0,0.0
0.189,15.332,33.154,0.0,0.0,0.0
0.189,15.332,33.154,0.0,0.0,0.0
0.19,31.299,23.535,0.0,0.0,0.0
0.19,31.299,23.535,0.0,0.0,0.0
0.19,16.943,31.885,0.0,0.0,0.0
0.19,16.943,31.885,0.0,0.0,0.0
0.19,16.943,31.885,0.0,0.0,0.0
0.191,16.943,31.885,0.0,0.0,0.0
0.191,16.943,31.885,0.0,0.0,0.0
0.191,16.943,31.885,0.0,0.0,0.0
0.191,12.988,33.203,0.0,0.0,0.0
0.191,12.988,33.203,0.0,0.0,0.0
0.192,12.988,33.203,0.0,0.0,0.0
0.192,12.988,33.203,0.0,0.0,0.0
0.192,12.988,33.203,0.0,0.0,0.0
0.192,12.988,33.203,0.0,0.0,0.0
0.192,12.988,33.203,0.0,0.0,0.0
0.193,25.293,26.904,0.0,0.0,0.0
0.193,25.293,26.904,0.0,0.0,0.0
0.193,25.293,26.904,0.0,0.0,0.0
0.193,25.293,26.904,0.0,0.0,0.0
0.193,25.293,26.904,0.0,0.0,0.0
0.194,25.293,26.904,0.0,0.0,0.0
0.194,32.52,22.607,0.0,0.0,0.0
0.194,32.52,22.607,0.0,0.0,0.0
0.194,32.52,22.607,0.0,0.0,0.0
0.194,32.52,22.607,0.0,0.0,0.0
0.195,12.891,34.326,0.0,0.0,0.0
0.195,12.891,34.326,0.0,0.0,0.0
0.195,12.891,34.326,0.0,0.0,0.0
0.195,12.891,34.326,0.0,0.0,0.0
0.195,12.891,34.326,0.0,0.0,0.0
0.196,12.891,34.326,0.0,0.0,0.0
0.196,12.891,34.326,0.0,0.0,0.0
0.196,12.891,34.326,0.0,0.0,0.0
0.196,12.891,13.574,0.0,0.0,0.0
0.196,27.881,13.574,0.0,0.0,0.0
0.197,27.881,13.574,0.0,0.0,0.0
0.197,27.881,13.574,0.0,0.0,0.0
0.197,27.881,13.574,0.0,0.0,0.0
0.197,27.881,13.574,0.0,0.0,0.0
0.197,27.881,13.574,0.0,0.0,0.0
0.198,27.881,13.574,0.0,0.0,0.0
0.198,27.881,13.574,0.0,0.0,0.0
0.198,27.881,13.574,0.0,0.0,0.0
0.198,27.881,13.574,0.0,0.0,0.0
0.198,27.881,13.574,0.0,0.0,0.0
0.199,27.246,13.525,0.0,0.0,0.0
0.199,27.246,13.525,0.0,0.0,0.0
0.199,27.246,13.525,0.0,0.0,0.0
0.199,27.246,13.525,0.0,0.0,0.0
0.199,27.246,13.525,0.0,0.0,0.0
0.2,27.246,13.525,0.0,0.0,0.0
0.2,13.867,28.418,0.0,0.0,0.0
0.2,24.805,13.867,0.0,0.0,0.0
0.2,24.805,13.867,0.0,0.0,0.0
0.2,24.805,13.867,0.0,0.0,0.0
0.201,24.805,13.867,0.0,0.0,0.0
0.201,24.658,14.014,0.0,0.0,0.0
0.201,24.658,14.014,0.0,0.0,0.0
0.201,24.658,30.518,0.0,0.0,0.0
0.201,13.379,30.518,0.0,0.0,0.0
0.202,13.379,30.518,0.0,0.0,0.0
0.202,13.379,30.518,0.0,0.0,0.0
0.202,13.379,30.518,0.0,0.0,0.0
0.202,13.379,30.518,0.0,0.0,0.0
0.202,34.424,17.48,0.0,0.0,0.0
0.203,34.424,17.48,0.0,0.0,0.0
0.203,34.424,17.48,0.0,0.0,0.0
0.203,34.424,17.48,0.0,0.0,0.0
0.203,34.424,17.48,0.0,0.0,0.0
0.203,34.424,17.48,0.0,0.0,0.0
0.204,34.424,17.48,0.0,0.0,0.0
0.204,34.424,17.48,0.0,0.0,0.0
0.204,34.424,17.48,0.0,0.0,0.0
0.204,34.424,17.48,0.0,0.0,0.0
0.204,34.424,17.48,0.0,0.0,0.0
0.205,34.424,17.48,0.0,0.0,0.0
0.205,34.424,17.48,0.0,0.0,0.0
0.205,34.424,17.48,0.0,0.0,0.0
0.205,34.424,17.48,0.0,0.0,0.0
0.205,34.424,13.574,0.0,0.0,0.0
0.206,28.564,13.574,0.0,0.0,0.0
0.206,28.564,13.574,0.0,0.0,0.0
0.206,28.564,13.574,0.0,0.0,0.0
0.206,28.564,13.574,0.0,0.0,0.0
0.206,13.281,35.107,0.0,0.0,0.0
0.207,13.281,35.107,0.0,0.0,0.0
0.207,13.281,35.107,0.0,0.0,0.0
0.207,13.281,35.107,0.0,0.0,0.0
0.207,13.281,35.107,0.0,0.0,0.0
0.207,13.281,35.107,0.0,0.0,0.0
0.208,13.574,34.814,0.0,0.0,0.0
0.208,13.574,34.814,0.0,0.0,0.0
0.208,13.574,34.814,0.0,0.0,0.0
0.208,13.574,34.814,0.0,0.0,0.0
0.208,13.574,34.814,0.0,0.0,0.0
0.209,13.574,34.814,0.0,0.0,0.0
0.209,13.574,34.814,0.0,0.0,0.0
0.209,13.574,34.814,0.0,0.0,0.0
0.209,13.574,34.814,0.0,0.0,0.0
0.209,13.574,34.814,0.0,0.0,0.0
0.21,23.438,14.355,0.0,0.0,0.0
0.21,23.438,14.355,0.0,0.0,0.0
0.21,23.438,14.355,0.0,0.0,0.0
0.21,23.438,14.355,0.0,0.0,0.0
0.21,23.438,14.355,0.0,0.0,0.0
0.211,15.234,33.203,0.0,0.0,0.0
0.211,15.234,33.203,0.0,0.0,0.0
0.211,15.234,33.203,0.0,0.0,0.0
0.211,13.477,34.863,0.0,0.0,0.0
0.211,13.477,34.863,0.0,0.0,0.0
0.212,13.477,34.863,0.0,0.0,0.0
0.212,13.477,34.863,0.0,0.0,0.0
0.212,13.477,34.863,0.0,0.0,0.0
0.212,13.477,34.863,0.0,0.0,0.0
0.212,17.48,19.238,0.0,0.0,0.0
0.213,17.48,19.238,0.0,0.0,0.0
0.213,17.48,19.238,0.0,0.0,0.0
0.213,17.48,19.238,0.0,0.0,0.0
0.213,17.48,19.238,0.0,0.0,0.0
0.213,17.48,19.238,0.0,0.0,0.0
0.214,15.137,24.023,0.0,0.0,0.0
0.214,15.137,24.023,0.0,0.0,0.0
0.214,15.137,24.023,0.0,0.0,0.0
0.214,15.137,24.023,0.0,0.0,0.0
0.214,15.137,24.023,0.0,0.0,0.0
0.215,15.137,24.023,0.0,0.0,0.0
0.215,27.832,13.525,0.0,0.0,0.0
0.215,27.832,13.525,0.0,0.0,0.0
0.215,27.832,13.525,0.0,0.0,0.0
0.215,27.832,13.525,0.0,0.0,0.0
0.216,27.832,13.525,0.0,0.0,0.0
0.216,27.832,13.525,0.0,0.0,0.0
0.216,27.832,13.525,0.0,0.0,0.0
0.216,16.65,20.459,0.0,0.0,0.0
0.216,16.65,20.459,0.0,0.0,0.0
0.217,16.65,20.459,0.0,0.0,0.0
0.217,16.65,20.459,0.0,0.0,0.0
0.217,16.65,20.459,0.0,0.0,0.0
0.217,16.65,20.459,0.0,0.0,0.0
0.217,16.65,20.459,0.0,0.0,0.0
0.218,16.65,20.459,0.0,0.0,0.0
0.218,16.65,20.459,0.0,0.0,0.0
0.218,16.65,20.459,0.0,0.0,0.0
0.218,16.65,20.459,0.0,0.0,0.0
0.218,16.65,34.912,0.0,0.0,0.0
0.219,12.793,34.912,0.0,0.0,0.0
0.219,12.793,34.912,0.0,0.0,0.0
0.219,12.793,34.912,0.0,0.0,0.0
0.219,12.793,34.912,0.0,0.0,0.0
0.219,12.793,34.912,0.0,0.0,0.0
0.22,12.793,34.912,0.0,0.0,0.0
0.22,12.793,33.691,0.0,0.0,0.0
0.22,14.697,33.691,0.0,0.0,0.0
0.22,14.697,33.691,0.0,0.0,0.0
0.22,14.697,33.691,0.0,0.0,0.0
0.221,14.697,33.691,0.0,0.0,0.0
0.221,14.697,33.691,0.0,0.0,0.0
0.221,14.697,33.691,0.0,0.0,0.0
0.221,14.697,33.691,0.0,0.0,0.0
0.221,14.697,33.691,0.0,0.0,0.0
0.222,14.697,33.691,0.0,0.0,0.0
0.222,25.342,13.77,0.0,0.0,0.0
0.222,25.342,13.77,0.0,0.0,0.0
0.222,25.342,13.77,0.0,0.0,0.0
0.222,25.342,13.77,0.0,0.0,0.0
0.223,25.342,13.77,0.0,0.0,0.0
0.223,25.342,13.77,0.0,0.0,0.0
0.223,25.342,13.77,0.0,0.0,0.0
0.223,25.342,13.77,0.0,0.0,0.0
0.223,25.342,13.77,0.0,0.0,0.0
0.224,25.342,13.77,0.0,0.0,0.0
0.224,25.342,13.77,0.0,0.0,0.0
0.224,25.342,13.77,0.0,0.0,0.0
0.224,25.342,13.77,0.0,0.0,0.0
0.224,25.342,13.77,0.0,0.0,0.0
0.225,25.342,13.77,0.0,0.0,0.0
0.225,25.342,13.77,0.0,0.0,0.0
0.225,25.342,32.959,0.0,0.0,0.0
0.225,15.43,32.959,0.0,0.0,0.0
0.225,15.43,32.959,0.0,0.0,0.0
0.226,15.43,32.959,0.0,0.0,0.0
0.226,16.016,21.777,0.0,0.0,0.0
0.226,16.016,21.777,0.0,0.0,0.0
0.226,33.398,21.533,0.0,0.0,0.0
0.226,33.398,21.533,0.0,0.0,0.0
0.227,33.398,21.533,0.0,0.0,0.0
0.227,33.398,21.533,0.0,0.0,0.0
0.227,33.398,35.254,0.0,0.0,0.0
0.227,12.891,35.254,0.0,0.0,0.0
0.227,12.891,35.254,0.0,0.0,0.0
0.228,12.891,35.254,0.0,0.0,0.0
0.228,12.891,35.254,0.0,0.0,0.0
0.228,12.891,35.254,0.0,0.0,0.0
0.228,12.891,35.254,0.0,0.0,0.0
0.228,12.891,35.254,0.0,0.0,0.0
0.229,12.842,34.57,0.0,0.0,0.0
0.229,12.842,34.57,0.0,0.0,0.0
0.229,12.842,34.57,0.0,0.0,0.0
0.229,12.842,34.57,0.0,0.0,0.0
0.229,12.842,34.57,0.0,0.0,0.0
0.23,12.842,34.57,0.0,0.0,0.0
0.23,31.738,23.193,0.0,0.0,0.0
0.23,31.738,23.193,0.0,0.0,0.0
0.23,31.738,23.193,0.0,0.0,0.0
0.23,31.738,23.193,0.0,0.0,0.0
0.231,31.738,23.193,0.0,0.0,0.0
0.231,31.738,23.193,0.0,0.0,0.0
0.231,31.738,23.193,0.0,0.0,0.0
0.231,31.738,23.193,0.0,0.0,0.0
0.231,31.738,23.193,0.0,0.0,0.0
0.232,31.738,23.193,0.0,0.0,0.0
0.232,17.92,18.604,0.0,0.0,0.0
0.232,17.92,18.604,0.0,0.0,0.0
0.232,17.92,18.604,0.0,0.0,0.0
0.232,26.953,13.525,0.0,0.0,0.0
0.233,26.953,13.525,0.0,0.0,0.0
0.233,26.953,13.525,0.0,0.0,0.0
0.233,26.953,13.525,0.0,0.0,0.0
0.233,26.953,13.525,0.0,0.0,0.0
0.233,26.953,13.525,0.0,0.0,0.0
0.234,12.842,35.01,0.0,0.0,0.0
0.234,12.842,35.01,0.0,0.0,0.0
0.234,12.842,35.01,0.0,0.0,0.0
0.234,12.842,35.01,0.0,0.0,0.0
0.234,12.842,35.01,0.0,0.0,0.0
0.235,12.842,35.01,0.0,0.0,0.0
0.235,12.842,35.01,0.0,0.0,0.0
0.235,12.842,35.01,0.0,0.0,0.0
0.235,32.275,14.746,0.0,0.0,0.0
0.235,32.275,14.746,0.0,0.0,0.0
0.236,32.275,14.746,0.0,0.0,0.0
0.236,32.275,14.746,0.0,0.0,0.0
0.236,21.24,15.479,0.0,0.0,0.0
0.236,21.24,15.479,0.0,0.0,0.0
0.236,21.24,15.479,0.0,0.0,0.0
0.237,21.24,15.479,0.0,0.0,0.0
0.237,21.24,15.479,0.0,0.0,0.0
0.237,21.24,15.967,0.0,0.0,0.0
0.237,33.643,15.967,0.0,0.0,0.0
0.237,33.643,15.967,0.0,0.0,0.0
0.238,33.643,15.967,0.0,0.0,0.0
0.238,33.643,15.967,0.0,0.0,0.0
0.238,28.467,13.574,0.0,0.0,0.0
0.238,28.467,13.574,0.0,0.0,0.0
0.238,28.467,13.574,0.0,0.0,0.0
0.239,28.467,13.574,0.0,0.0,0.0
0.239,28.467,13.574,0.0,0.0,0.0
0.239,28.467,17.92,0.0,0.0,0.0
0.239,18.408,17.92,0.0,0.0,0.0
0.239,18.408,17.92,0.0,0.0,0.0
0.24,18.408,17.92,0.0,0.0,0.0
0.24,18.408,17.92,0.0,0.0,0.0
0.24,18.408,17.92,0.0,0.0,0.0
0.24,18.408,17.92,0.0,0.0,0.0
0.24,18.408,17.92,0.0,0.0,0.0
0.241,18.408,17.92,0.0,0.0,0.0
0.241,18.408,17.92,0.0,0.0,0.0
0.241,18.408,17.92,0.0,0.0,0.0
0.241,18.408,17.92,0.0,0.0,0.0
0.241,18.408,17.92,0.0,0.0,0.0
0.242,18.408,17.92,0.0,0.0,0.0
0.242,18.408,17.92,0.0,0.0,0.0
0.242,18.408,17.92,0.0,0.0,0.0
0.242,18.408,17.92,0.0,0.0,0.0
0.242,18.408,17.92,0.0,0.0,0.0
0.243,13.33,30.957,0.0,0.0,0.0
0.243,13.33,30.957,0.0,0.0,0.0
0.243,13.33,30.957,0.0,0.0,0.0
0.243,13.33,30.957,0.0,0.0,0.0
0.243,13.33,30.957,0.0,0.0,0.0
0.244,19.385,16.943,0.0,0.0,0.0
0.244,19.385,16.943,0.0,0.0,0.0
0.244,19.385,16.943,0.0,0.0,0.0
0.244,19.385,16.943,0.0,0.0,0.0
0.244,29.443,24.707,0.0,0.0,0.0
0.245,29.443,24.707,0.0,0.0,0.0
0.245,28.271,13.525,0.0,0.0,0.0
0.245,28.271,13.525,0.0,0.0,0.0
0.245,28.271,13.525,0.0,0.0,0.0
0.245,28.271,13.525,0.0,0.0,0.0
0.246,28.271,13.525,0.0,0.0,0.0
0.246,28.271,13.525,0.0,0.0,0.0
0.246,28.271,13.525,0.0,0.0,0.0
0.246,28.271,13.525,0.0,0.0,0.0
0.246,28.271,13.525,0.0,0.0,0.0
0.247,28.271,13.525,0.0,0.0,0.0
0.247,28.271,13.525,0.0,0.0,0.0
0.247,28.271,13.525,0.0,0.0,0.0
0.247,28.271,13.525,0.0,0.0,0.0
0.247,28.271,13.525,0.0,0.0,0.0
0.248,28.271,13.525,0.0,0.0,0.0
0.248,28.271,13.525,0.0,0.0,0.0
0.248,28.271,13.525,0.0,0.0,0.0
0.248,28.271,13.525,0.0,0.0,0.0
0.248,28.271,13.525,0.0,0.0,0.0
0.249,28.271,13.525,0.0,0.0,0.0
0.249,28.271,13.525,0.0,0.0,0.0
0.249,28.271,13.672,0.0,0.0,0.0
0.249,29.297,13.672,0.0,0.0,0.0
0.249,29.297,13.672,0.0,0.0,0.0
0.25,29.297,13.672,0.0,0.0,0.0
0.25,29.297,13.672,0.0,0.0,0.0
0.25,29.297,13.672,0.0,0.0,0.0
0.25,29.297,13.672,0.0,0.0,0.0
0.25,29.297,13.672,0.0,0.0,0.0
0.251,29.297,13.672,0.0,0.0,0.0
0.251,29.297,13.672,0.0,0.0,0.0
0.251,29.297,13.672,0.0,0.0,0.0
0.251,29.297,13.672,0.0,0.0,0.0
0.251,29.297,13.672,0.0,0.0,0.0
0.252,30.029,13.867,0.0,0.0,0.0
0.252,30.029,13.867,0.0,0.0,0.0
0.252,30.029,13.867,0.0,0.0,0.0
0.252,30.029,13.867,0.0,0.0,0.0
0.252,30.029,13.867,0.0,0.0,0.0
0.253,30.029,13.867,0.0,0.0,0.0
0.253,30.029,13.867,0.0,0.0,0.0
0.253,30.029,13.867,0.0,0.0,0.0
0.253,14.16,27.246,0.0,0.0,0.0
0.253,14.16,27.246,0.0,0.0,0.0
0.254,14.16,27.246,0.0,0.0,0.0
0.254,14.16,27.246,0.0,0.0,0.0
0.254,14.16,27.246,0.0,0.0,0.0
0.254,14.16,27.246,0.0,0.0,0.0
0.254,14.16,27.246,0.0,0.0,0.0
0.255,14.16,27.246,0.0,0.0,0.0
0.255,14.16,27.246,0.0,0.0,0.0
0.255,22.412,14.795,0.0,0.0,0.0
0.255,22.412,14.795,0.0,0.0,0.0
0.255,22.412,14.795,0.0,0.0,0.0
0.256,22.412,14.795,0.0,0.0,0.0
0.256,22.412,14.795,0.0,0.0,0.0
0.256,22.412,14.795,0.0,0.0,0.0
0.256,22.412,14.795,0.0,0.0,0.0
0.256,24.219,14.111,0.0,0.0,0.0
0.257,24.219,14.111,0.0,0.0,0.0
0.257,24.219,14.111,0.0,0.0,0.0
0.257,24.219,14.111,0.0,0.0,0.0
0.257,24.219,14.111,0.0,0.0,0.0
0.257,24.219,14.111,0.0,0.0,0.0
0.258,22.07,14.893,0.0,0.0,0.0
0.258,22.07,14.893,0.0,0.0,0.0
0.258,22.07,14.893,0.0,0.0,0.0
0.258,22.07,14.893,0.0,0.0,0.0
0.258,22.07,14.893,0.0,0.0,0.0
0.259,22.07,14.893,0.0,0.0,0.0
0.259,22.07,14.893,0.0,0.0,0.0
0.259,22.07,14.893,0.0,0.0,0.0
0.259,22.07,14.893,0.0,0.0,0.0
0.259,22.07,14.893,0.0,0.0,0.0
0.26,22.07,14.893,0.0,0.0,0.0
0.26,25.83,13.623,0.0,0.0,0.0
0.26,25.83,13.623,0.0,0.0,0.0
0.26,25.83,13.623,0.0,0.0,0.0
0.26,25.83,13.623,0.0,0.0,0.0
0.261,25.83,13.623,0.0,0.0,0.0
0.261,25.83,13.623,0.0,0.0,0.0
0.261,25.83,13.623,0.0,0.0,0.0
0.261,25.83,13.623,0.0,0.0,0.0
0.261,25.83,13.623,0.0,0.0,0.0
0.262,25.83,13.623,0.0,0.0,0.0
0.262,25.83,13.623,0.0,0.0,0.0
0.262,12.842,34.521,0.0,0.0,0.0
0.262,12.842,34.521,0.0,0.0,0.0
0.262,12.842,34.521,0.0,0.0,0.0
0.263,12.842,34.521,0.0,0.0,0.0
0.263,12.842,34.521,0.0,0.0,0.0
0.263,12.842,34.521,0.0,0.0,0.0
0.263,13.867,34.375,0.0,0.0,0.0
0.263,13.867,34.375,0.0,0.0,0.0
0.264,13.867,34.375,0.0,0.0,0.0
0.264,13.867,34.375,0.0,0.0,0.0
0.264,13.867,34.375,0.0,0.0,0.0
0.264,13.867,34.375,0.0,0.0,0.0
0.264,13.867,34.375,0.0,0.0,0.0
0.265,31.934,22.998,0.0,0.0,0.0
0.265,31.934,22.998,0.0,0.0,0.0
0.265,31.934,22.998,0.0,0.0,0.0
0.265,31.934,22.998,0.0,0.0,0.0
0.265,31.934,22.998,0.0,0.0,0.0
0.266,31.934,22.998,0.0,0.0,0.0
0.266,31.934,22.998,0.0,0.0,0.0
0.266,31.934,22.998,0.0,0.0,0.0
0.266,31.934,22.998,0.0,0.0,0.0
0.266,31.934,22.998,0.0,0.0,0.0
0.267,31.934,22.998,0.0,0.0,0.0
0.267,31.934,22.998,0.0,0.0,0.0
0.267,31.934,22.998,0.0,0.0,0.0
0.267,31.934,22.998,0.0,0.0,0.0
0.267,31.934,22.998,0.0,0.0,0.0
0.268,31.934,22.998,0.0,0.0,0.0
0.268,31.934,22.998,0.0,0.0,0.0
0.268,31.934,22.998,0.0,0.0,0.0
0.268,31.934,33.74,0.0,0.0,0.0
0.268,14.697,33.74,0.0,0.0,0.0
0.269,14.697,33.74,0.0,0.0,0.0
0.269,14.697,33.74,0.0,0.0,0.0
0.269,14.697,33.74,0.0,0.0,0.0
0.269,14.697,33.74,0.0,0.0,0.0
0.269,14.697,33.74,0.0,0.0,0.0
0.27,14.697,33.74,0.0,0.0,0.0
0.27,14.697,33.74,0.0,0.0,0.0
0.27,14.697,33.74,0.0,0.0,0.0
0.27,14.697,33.74,0.0,0.0,0.0
0.27,14.697,33.74,0.0,0.0,0.0
0.271,14.697,33.74,0.0,0.0,0.0
0.271,14.697,33.74,0.0,0.0,0.0
0.271,14.697,33.74,0.0,0.0,0.0
0.271,14.697,33.74,0.0,0.0,0.0
0.271,14.697,33.74,0.0,0.0,0.0
0.272,14.697,33.74,0.0,0.0,0.0
0.272,21.24,15.43,0.0,0.0,0.0
0.272,21.24,15.43,0.0,0.0,0.0
0.272,21.24,15.43,0.0,0.0,0.0
0.272,13.916,28.125,0.0,0.0,0.0
0.273,13.916,28.125,0.0,0.0,0.0
0.273,13.916,28.125,0.0,0.0,0.0
0.273,29.541,13.721,0.0,0.0,0.0
0.273,29.541,13.721,0.0,0.0,0.0
0.273,29.541,13.721,0.0,0.0,0.0
0.274,29.541,13.721,0.0,0.0,0.0
0.274,29.541,13.721,0.0,0.0,0.0
0.274,29.541,13.721,0.0,0.0,0.0
0.274,29.541,13.721,0.0,0.0,0.0
0.274,29.541,13.721,0.0,0.0,0.0
0.275,29.541,13.721,0.0,0.0,0.0
0.275,29.541,25.342,0.0,0.0,0.0
0.275,14.746,25.342,0.0,0.0,0.0
0.275,14.746,25.342,0.0,0.0,0.0
0.275,24.951,27.1,0.0,0.0,0.0
0.276,24.951,27.1,0.0,0.0,0.0
0.276,24.951,27.1,0.0,0.0,0.0
0.276,28.711,13.525,0.0,0.0,0.0
0.276,28.711,13.525,0.0,0.0,0.0
0.276,28.711,13.525,0.0,0.0,0.0
0.277,28.711,13.525,0.0,0.0,0.0
0.277,28.711,13.525,0.0,0.0,0.0
0.277,28.711,13.525,0.0,0.0,0.0
0.277,28.711,13.525,0.0,0.0,0.0
0.277,28.711,13.525,0.0,0.0,0.0
0.278,28.711,13.525,0.0,0.0,0.0
0.278,28.711,13.525,0.0,0.0,0.0
0.278,28.711,13.525,0.0,0.0,0.0
0.278,13.135,32.178,0.0,0.0,0.0
0.278,13.135,32.178,0.0,0.0,0.0
0.279,13.135,32.178,0.0,0.0,0.0
0.279,13.135,32.178,0.0,0.0,0.0
0.279,13.135,32.178,0.0,0.0,0.0
0.279,13.135,32.178,0.0,0.0,0.0
0.279,13.135,19.141,0.0,0.0,0.0
0.28,34.521,19.141,0.0,0.0,0.0
0.28,13.037,32.715,0.0,0.0,0.0
0.28,13.037,32.715,0.0,0.0,0.0
0.28,13.037,32.715,0.0,0.0,0.0
0.28,13.037,32.715,0.0,0.0,0.0
0.281,13.037,32.715,0.0,0.0,0.0
0.281,13.037,32.715,0.0,0.0,0.0
0.281,13.037,32.715,0.0,0.0,0.0
0.281,13.037,32.715,0.0,0.0,0.0
0.281,17.92,18.555,0.0,0.0,0.0
0.282,17.92,18.555,0.0,0.0,0.0
0.282,17.92,18.555,0.0,0.0,0.0
0.282,17.92,18.555,0.0,0.0,0.0
0.282,17.92,18.555,0.0,0.0,0.0
0.282,17.92,18.555,0.0,0.0,0.0
0.283,17.92,18.555,0.0,0.0,0.0
0.283,17.92,18.555,0.0,0.0,0.0
0.283,17.92,18.555,0.0,0.0,0.0
0.283,17.92,18.555,0.0,0.0,0.0
0.283,17.92,18.555,0.0,0.0,0.0
0.284,17.92,18.555,0.0,0.0,0.0
0.284,17.92,18.555,0.0,0.0,0.0
0.284,17.92,18.555,0.0,0.0,0.0
0.284,17.92,18.555,0.0,0.0,0.0
0.284,17.92,15.43,0.0,0.0,0.0
0.285,33.203,15.43,0.0,0.0,0.0
0.285,33.203,15.43,0.0,0.0,0.0
0.285,12.793,35.156,0.0,0.0,0.0
0.285,12.793,35.156,0.0,0.0,0.0
0.285,12.793,35.156,0.0,0.0,0.0
0.286,12.793,35.156,0.0,0.0,0.0
0.286,12.793,35.156,0.0,0.0,0.0
0.286,12.793,35.156,0.0,0.0,0.0
0.286,12.793,35.156,0.0,0.0,0.0
0.286,12.793,35.156,0.0,0.0,0.0
0.287,12.793,35.156,0.0,0.0,0.0
0.287,12.793,35.156,0.0,0.0,0.0
0.287,12.793,35.156,0.0,0.0,0.0
0.287,34.326,20.02,0.0,0.0,0.0
0.287,34.326,20.02,0.0,0.0,0.0
0.288,34.326,20.02,0.0,0.0,0.0
0.288,34.326,20.02,0.0,0.0,0.0
0.288,34.326,20.02,0.0,0.0,0.0
0.288,34.326,20.02,0.0,0.0,0.0
0.288,34.326,20.02,0.0,0.0,0.0
0.289,34.326,20.02,0.0,0.0,0.0
0.289,34.326,20.02,0.0,0.0,0.0
0.289,34.326,20.02,0.0,0.0,0.0
0.289,34.326,20.02,0.0,0.0,0.0
0.289,34.326,20.02,0.0,0.0,0.0
0.29,34.326,20.02,0.0,0.0,0.0
0.29,13.281,35.01,0.0,0.0,0.0
0.29,13.281,35.01,0.0,0.0,0.0
0.29,13.281,35.01,0.0,0.0,0.0
0.29,13.281,35.01,0.0,0.0,0.0
0.291,25.049,27.051,0.0,0.0,0.0
0.291,25.049,27.051,0.0,0.0,0.0
0.291,25.049,27.051,0.0,0.0,0.0
0.291,25.049,27.051,0.0,0.0,0.0
0.291,25.049,27.051,0.0,0.0,0.0
0.292,25.049,27.051,0.0,0.0,0.0
0.292,25.049,27.051,0.0,0.0,0.0
0.292,25.049,27.051,0.0,0.0,0.0
0.292,25.049,27.051,0.0,0.0,0.0
0.292,25.049,27.051,0.0,0.0,0.0
0.293,25.049,27.051,0.0,0.0,0.0
0.293,25.049,27.051,0.0,0.0,0.0
0.293,25.049,27.051,0.0,0.0,0.0
0.293,25.049,27.051,0.0,0.0,0.0
0.293,25.049,27.051,0.0,0.0,0.0
0.294,25.635,13.721,0.0,0.0,0.0
0.294,25.635,13.721,0.0,0.0,0.0
0.294,25.635,13.721,0.0,0.0,0.0
0.294,25.635,13.721,0.0,0.0,0.0
0.294,25.635,13.721,0.0,0.0,0.0
0.295,25.635,13.721,0.0,0.0,0.0
